0,2,3,4,5,6
5310,480,다시마,1장,3060002,부재료
5311,480,청고추,1개,3060002,부재료
5293,480,쭈꾸미,2마리,3060001,주재료
5294,480,간장,3큰술,3060003,양념
5295,480,오징어,1/2마리,3060001,주재료
5296,480,새우,8마리,3060001,주재료
5299,480,양파,1/2개,3060002,부재료
5281,479,청고추,4개,3060001,주재료
5282,479,홍고추,3개,3060001,주재료
5283,479,오이,1개,3060002,부재료
5284,479,당근,1/3개,3060002,부재료
5285,479,새우,6마리,3060002,부재료
5292,479,참기름,약간,3060003,양념
5287,479,후춧가루,약간,3060003,양념
5288,479,굴소스,3큰술,3060003,양념
5289,479,꽃빵,4개,3060001,주재료
5290,479,새송이버섯,1개,3060002,부재료
5291,479,청주,1작은술,3060003,양념
5286,479,포도씨유,약간,3060002,부재료
5273,478,포도씨유,약간,3060002,부재료
5274,478,두부,반모,3060001,주재료
5275,478,파프리카,2개,3060001,주재료
5280,478,식초,약간,3060002,부재료
5277,478,소금,약간,3060003,양념
5278,478,후춧가루,약간,3060003,양념
5279,478,간장,약간,3060002,부재료
5276,478,칵테일새우,30g,3060002,부재료
5261,477,참치통조림,1캔,3060001,주재료
5262,477,당근,1/3개,3060002,부재료
5263,477,감자,1개,3060002,부재료
5264,477,표고버섯,2장,3060002,부재료
5265,477,불린쌀,1컵,3060001,주재료
5272,477,애호박,1/3개,3060002,부재료
5267,477,국간장,약간,3060003,양념
5268,477,깨소금,약간,3060003,양념
5269,477,실파,2줄기,3060002,부재료
5270,477,물,5컵,3060002,부재료
5271,477,다시마,1장,3060002,부재료
5266,477,참기름,약간,3060003,양념
5242,476,닭,500g,3060001,주재료
5260,476,맛술,2큰술,3060003,양념
5244,476,맛술,3큰술,3060002,부재료
5245,476,소금,약간,3060002,부재료
5246,476,후춧가루,약간,3060002,부재료
5247,476,호두,20g,3060002,부재료
5248,476,계란,1개,3060002,부재료
5249,476,녹말가루,6큰술,3060002,부재료
5250,476,튀김가루,4큰술,3060002,부재료
5251,476,카레가루,1큰술,3060002,부재료
5252,476,고추장,3큰술,3060003,양념
5253,476,토마토케첩,4큰술,3060003,양념
5254,476,물엿,1큰술,3060003,양념
5255,476,꿀,1큰술,3060003,양념
5256,476,물,4큰술,3060003,양념
5257,476,식초,3큰술,3060003,양념
5258,476,다진마늘,2큰술,3060003,양념
5259,476,고추기름,2큰술,3060003,양념
5243,476,우유,1/2컵,3060002,부재료
5234,475,다진마늘,1/2작은술,3060003,양념
5233,475,물,5컵,3060003,양념
5236,475,국간장,1큰술,3060003,양념
5237,475,소금,약간,3060003,양념
5238,475,후춧가루,약간,3060003,양념
5239,475,밀가루,2컵,3060001,주재료
5240,475,물,5큰술,3060002,부재료
5241,475,된장,2큰술,3060002,부재료
5226,475,표고버섯,2개,3060001,주재료
5227,475,감자,1개,3060001,주재료
5228,475,대파,1/2대,3060002,부재료
5229,475,양파,1/4개,3060002,부재료
5230,475,청고추,1/4개,3060002,부재료
5231,475,홍고추,1/4개,3060002,부재료
5232,475,국물용멸치,10마리,3060003,양념
5235,475,참기름,1작은술,3060003,양념
5212,474,닭가슴살,3쪽,3060001,주재료
5213,474,양상추,2장,3060002,부재료
5214,474,겨자잎,2장,3060002,부재료
5215,474,양파,1/2개,3060002,부재료
5216,474,당근,1/4개,3060002,부재료
5217,474,오이,1/3개,3060002,부재료
5225,474,마른고추,1개,3060002,부재료
5219,474,허니머스터드,2큰술,3060003,양념
5220,474,레몬즙,2큰술,3060003,양념
5221,474,설탕,2큰술,3060003,양념
5222,474,소금,약간,3060003,양념
5223,474,청주,2큰술,3060003,양념
5224,474,다진마늘,1큰술,3060003,양념
5218,474,오렌지,1개,3060002,부재료
5198,473,비트,1개,3060002,부재료
5199,473,절임무,1팩,3060001,주재료
5200,473,오이,1/2개,3060002,부재료
5201,473,게맛살,2개,3060002,부재료
5202,473,파프리카,1개,3060002,부재료
5203,473,네모난햄,6장,3060002,부재료
5211,473,레몬즙,1큰술,3060003,양념
5205,473,계란,2개,3060002,부재료
5206,473,땅콩버터,2와1/2큰술,3060003,양념
5207,473,꿀,1큰술,3060003,양념
5208,473,설탕,1큰술,3060003,양념
5209,473,식초,1과1/2큰술,3060003,양념
5210,473,깨소금,1큰술,3060003,양념
5204,473,무순,1팩,3060002,부재료
5189,472,돼지등갈비,1대,3060001,주재료
5190,472,샐러리,1개,3060002,부재료
5191,472,양파,1/2개,3060002,부재료
5192,472,마늘,2쪽,3060002,부재료
5197,472,후춧가루,약간,3060003,양념
5194,472,레드와인,1T,3060003,양념
5195,472,올리브오일,2T,3060003,양념
5196,472,소금,약간,3060003,양념
5193,472,바베큐소스,2T,3060003,양념
5180,471,부추,100g,3060001,주재료
5181,471,올리브오일,3큰술,3060001,주재료
5182,471,[양념장] 다진파,1큰술,3060003,양념
5183,471,다진마늘,1/2큰술,3060003,양념
5188,471,통깨,1작은술,3060003,양념
5185,471,식초,1큰술,3060003,양념
5186,471,고춧가루,1/2큰술,3060003,양념
5187,471,설탕,1/2큰술,3060003,양념
5184,471,간장,1큰술,3060003,양념
5170,470,팽이버섯,30g,3060001,주재료
5171,470,식용유,2큰술,3060002,부재료
5172,470,청피망,1/2개,3060002,부재료
5173,470,홍피망,1/2개,3060002,부재료
5174,470,간장,1큰술,3060003,양념
5169,470,표고버섯,3장,3060001,주재료
5176,470,다진마늘,1/2작은술,3060003,양념
5177,470,참기름,1/2작은술,3060003,양념
5178,470,소금,약간,3060003,양념
5179,470,후춧가루,약간,3060003,양념
5168,470,느타리버섯,60g,3060001,주재료
5175,470,설탕,1/2작은술,3060003,양념
5159,469,가지,2개,3060001,주재료
5160,469,부추,20g,3060001,주재료
5161,469,다진파,1큰술,3060003,양념
5162,469,다진마늘,1/2큰술,3060003,양념
5167,469,소금,1큰술,3060003,양념
5164,469,고춧가루,1큰술,3060001,주재료
5165,469,액젓,2/3큰술,3060003,양념
5166,469,설탕,1작은술,3060003,양념
5163,469,다진생강,1작은술,3060003,양념
5153,468,상추,4장,3060001,주재료
5154,468,미소된장,2큰술,3060001,주재료
5158,468,실파,약간,3060002,부재료
5156,468,가다랑이포,한줌,3060003,양념
5157,468,두부,1/4모,3060002,부재료
5155,468,다시마,1장,3060003,양념
5144,467,파스타,200g,3060001,주재료
5145,467,생크림,1과1/2컵,3060001,주재료
5146,467,양파,1/2개,3060002,부재료
5147,467,후춧가루,약간,3060003,양념
5152,467,다진마늘,1작은술,3060003,양념
5149,467,베이컨,6장,3060002,부재료
5150,467,우유,1/2컵,3060001,주재료
5151,467,버터,2큰술,3060002,부재료
5148,467,소금,약간,3060003,양념
5138,466,멥쌀가루,5컵,3060001,주재료
5139,466,물,4~5큰술,3060002,부재료
5143,466,소금,약간,3060003,양념
5141,466,단호박,1/3개,3060001,주재료
5142,466,녹두,1컵,3060001,주재료
5140,466,설탕,3~4큰술,3060002,부재료
5127,465,토란탕,2컵,3060001,주재료
5128,465,표고버섯,6장,3060002,부재료
5129,465,닭고기,200g,3060001,주재료
5130,465,우엉,1/4대,3060002,부재료
5131,465,당근,1개,3060002,부재료
5137,465,식용유,약간,3060003,양념
5133,465,맛술,1큰술,3060003,양념
5134,465,설탕,약간,3060003,양념
5135,465,생강즙,약간,3060003,양념
5136,465,청주,약간,3060003,양념
5132,465,간장,3큰술,3060003,양념
5117,464,시금치나물,100g,3060001,주재료
5118,464,도라지나물,100g,3060001,주재료
5119,464,고사리나물,100g,3060001,주재료
5120,464,고기산적,100g,3060001,주재료
5126,464,소스,레서피참조,3060003,양념
5122,464,깻잎,4장,3060002,부재료
5123,464,양파,1/2개,3060002,부재료
5124,464,오이,1/2개,3060002,부재료
5125,464,라이스페이퍼,1팩,3060001,주재료
5121,464,당근,1/2개,3060002,부재료
5110,463,소꼬리,5토막,3060001,주재료
5111,463,사골,100g,3060002,부재료
5112,463,마늘,10쪽,3060003,양념
5116,463,대파,적당량,3060003,양념
5114,463,밤,5톨,3060002,부재료
5115,463,청양고추,2개,3060003,양념
5113,463,대추,10개,3060002,부재료
5106,462,소금,약간,3060003,양념
5105,462,버터,약간,3060003,양념
5108,462,샐러드오일,약간,3060003,양념
5109,462,통후추,약간,3060003,양념
5095,462,대하,3마리,3060001,주재료
5096,462,아스파라거스,2개,3060002,부재료
5097,462,새송이버섯,1개,3060002,부재료
5098,462,느타리버섯,2개,3060002,부재료
5099,462,애호박,1/2개,3060002,부재료
5100,462,가지,1/2개,3060002,부재료
5101,462,감자,1개,3060002,부재료
5102,462,마늘,3쪽,3060002,부재료
5103,462,타임,2줄기,3060003,양념
5104,462,바질,2잎,3060003,양념
5107,462,와사비,약간,3060003,양념
5082,461,전어,3마리,3060001,주재료
5083,461,무,20g,3060002,부재료
5084,461,미나리,20g,3060002,부재료
5085,461,청고추,1개,3060003,양념
5086,461,콩가루,1큰술,3060002,부재료
